,date,hour,h,FRACDF,PAR,solar radiation,Temperature inside chamber,CO2 concentration air sampling average
1389,2020/4/18,19,0,0,1.461284813,3.07638908,21.15367476,379.5217391
1390,2020/4/18,21,0,0,0,0,19.99240548,399.6316425
1391,2020/4/18,23,0,0,0,0,18.61742513,392.056713
1392,2020/4/19,1,0,0,0,0,18.2170677,385.2016908
1393,2020/4/19,3,0,0,0,0,18.98703576,399.4699074
1394,2020/4/19,5,0.02116174,0.447901341,0.388743962,0.81840834,21.11168512,436.2198068
1395,2020/4/19,7,0.357396478,0.735244162,21.36334964,44.97547292,23.36687374,428.9987923
1396,2020/4/19,9,0.774392771,0.272625681,68.50021883,144.210987,24.37290296,306.912037
1397,2020/4/19,11,1.095127052,0.343986412,173.6843852,365.6513372,28.23256219,284.6775362
1398,2020/4/19,13,1.063442898,0.164879855,192.0816106,404.3823381,31.26977843,309.5902778
1399,2020/4/19,15,0.716558929,0.425581796,193.1925913,406.7212449,30.84689436,306.5615942
1400,2020/4/19,17,0.296431747,0.543583815,57.5104826,121.0747002,26.32164683,316.428744
1401,2020/4/19,19,0,0,2.336510069,4.918968567,22.47103655,370.3194444
1402,2020/4/19,21,0,0,0,0,20.79900489,408.6364734
1403,2020/4/19,23,0,0,0,0,19.89683666,434.400463
1404,2020/4/20,1,0,0,0,0,19.6409632,450.0881643
1405,2020/4/20,3,0,0,0,0,19.81134689,489.2149758
1406,2020/4/20,5,0,0,0.010662943,0.022448302,21.13778878,537.3460648
1407,2020/4/20,7,0.361471523,0.985678613,5.025082361,10.57912076,22.66048475,574.443287
1408,2020/4/20,9,0.778884803,0.974291045,15.20394453,32.00830428,22.91667449,537.3115942
1409,2020/4/20,11,1.100877979,0.982468359,37.66310982,79.29075752,23.78167487,399.2077295
1410,2020/4/20,13,1.068159645,0.91971606,41.66504045,87.71587463,24.32447551,334.8009259
1411,2020/4/20,15,0.719496826,0.935637236,34.93004665,73.53694031,24.70011302,344.0845411
1412,2020/4/20,17,0.299002107,0.972152406,13.58222808,28.59416438,22.73248335,369.5954106
1413,2020/4/20,19,0,0,0.317756915,0.668961927,19.9466306,392.3923611
1414,2020/4/20,21,0,0,0,0,19.37638438,406.6458333
1415,2020/4/20,23,0,0,0,0,18.49563592,409.2693237
1416,2020/4/21,1,0,0,0,0,18.13224604,417.369213
1417,2020/4/21,3,0,0,0,0,18.69495382,445.8309179
1418,2020/4/21,5,0.025121553,0.331678348,0.918177103,1.933004428,21.02021535,508.2089372
1419,2020/4/21,7,0.365481361,0.471854202,45.56144641,95.91883454,24.50702657,428.2451691
1420,2020/4/21,9,0.783300227,0.765745622,111.648101,235.0486337,26.85295236,310.1053241
1421,2020/4/21,11,1.10656033,0.95535046,128.5797503,270.6942111,28.29609395,304.1231884
1422,2020/4/21,13,1.07282097,0.778515246,164.3847696,346.0731992,28.63784728,301.5034722
1423,2020/4/21,15,0.722403008,0.788368384,117.6863284,247.7606913,29.04332577,310.8297101
1424,2020/4/21,17,0.301560417,0.725421144,52.58179325,110.6985121,25.86457968,330.4178241
1425,2020/4/21,19,0,0,4.140160568,8.716127511,22.92925201,368.8900966
1426,2020/4/21,21,0,0,0,0,20.13970769,414.1956522
1427,2020/4/21,23,0,0,0,0,18.70061581,411.6968599
1428,2020/4/22,1,0,0,0,0,18.05223319,409.6226852
1429,2020/4/22,3,0,0,0,0,18.78550114,442.5036232
1430,2020/4/22,5,0.027072598,0.480252775,0.309063909,0.650660861,21.01722373,508.5591787
1431,2020/4/22,7,0.369424469,0.649544178,35.99382311,75.7764697,24.01638418,475.8391204
1432,2020/4/22,9,0.7876374,0.086144892,124.3080003,261.7010533,27.24673812,305.0509259
1433,2020/4/22,11,1.11217214,0.204857885,225.1168621,473.9302361,29.25653004,305.7391304
1434,2020/4/22,13,1.077426243,0.381679877,225.1884995,474.0810515,30.15733397,306.8417874
1435,2020/4/22,15,0.725277648,0.496002359,145.8510392,307.0548193,28.5137277,307.5289352
1436,2020/4/22,17,0.304106552,0.353011622,49.55285633,104.3218028,25.03942326,348.5736715
1437,2020/4/22,19,0,0,3.092665616,6.51087498,21.7219176,400.4814815
1438,2020/4/22,21,0,0,0,0,18.69180824,408.4637681
1439,2020/4/22,23,0,0,0,0,17.83532056,422.1123188
1440,2020/4/23,1,0,0,0,0,17.63909338,474.2696759
1441,2020/4/23,3,0,0,0,0,18.47918345,545.4951691
1442,2020/4/23,5,0.029001568,0.257988085,1.162022049,2.446362208,20.58695468,607.869213
1443,2020/4/23,7,0.373299383,0.32887501,33.60302802,70.74321688,23.75416823,549.9214976
1444,2020/4/23,9,0.791894744,0.368016155,113.0956734,238.0961545,26.50090957,331.1099034
1445,2020/4/23,11,1.117711462,0.629465382,237.248425,499.4703685,30.45689173,319.5428241
1446,2020/4/23,13,1.081974852,0.541980403,129.1133886,271.8176602,28.75916239,336.0917874
1447,2020/4/23,15,0.728120907,0.348789359,106.9203333,225.0954385,26.70102246,342.3321759
1448,2020/4/23,17,0.306640353,0.584392005,53.33414518,112.2824109,25.54361861,342.6388889
1449,2020/4/23,19,0,0,1.377455666,2.899906666,21.58130043,421.2777778
1450,2020/4/23,21,0,0,0,0,18.95444755,418.8946759
1451,2020/4/23,23,0,0,0,0,17.7727839,453.2089372
1452,2020/4/24,1,0,0,0,0,17.6299174,516.3553241
1453,2020/4/24,3,0,0,0,0,18.5074639,582.7801932
1454,2020/4/24,5,0.030906605,0.226597558,0.952833877,2.005966056,20.7384016,635.1618357
1455,2020/4/24,7,0.377104706,0.276247937,40.52300695,85.31159357,24.21969189,518.4791667
1456,2020/4/24,9,0.796070756,0.222178407,154.0157224,324.2436262,28.08021053,310.897343
1457,2020/4/24,11,1.123176375,0.648591387,214.4818179,451.5406693,29.53383448,319.0809179
1458,2020/4/24,13,1.086466195,0.49908799,129.3356021,272.2854782,27.97657282,356.9074074
1459,2020/4/24,15,0.730932918,0.579491941,171.4427342,360.9320721,28.9993506,320.6521739
1460,2020/4/24,17,0.309161609,0.964279256,31.18574897,65.65420835,23.4229747,362.1909722
1461,2020/4/24,19,0.00101358,7.46E-07,3.012472896,6.342048203,21.5674254,406.8913043
1462,2020/4/24,21,0,0,0,0,18.93042788,435.9791667
1463,2020/4/24,23,0,0,0,0,17.31850657,484.9673913
1464,2020/4/25,1,0,0,0,0,17.00847826,562.5772947
1465,2020/4/25,3,0,0,0,0,17.97188113,631.3553241
1466,2020/4/25,5,0.032786039,0.273337012,1.018770833,2.144780702,20.10814615,686.4830918
1467,2020/4/25,7,0.380839122,0.292045381,40.76903079,85.8295385,23.60322039,583.0763889
1468,2020/4/25,9,0.800164019,0.148801377,158.7062672,334.1184573,27.42043082,330.7403382
1469,2020/4/25,11,1.128564985,0.11412713,279.9711084,589.4128597,29.61232598,326.8236715
1470,2020/4/25,13,1.090899674,0.130671931,190.4122497,400.867894,30.11405873,329.1497585
1471,2020/4/25,15,0.733713779,0.156910478,231.0715179,486.4663534,29.70343385,333.9224537
1472,2020/4/25,17,0.31167005,0.341668881,70.80405585,149.0611702,26.96613471,336.7318841
1473,2020/4/25,19,0.00218627,1.30E-07,3.522580459,7.415958861,22.3415347,389.75
1474,2020/4/25,21,0,0,0,0,19.99094714,428.1932367
1475,2020/4/25,23,0,0,0,0,18.06345974,439.6074879
1476,2020/4/26,1,0,0,0,0,17.24863434,467.7303241
1477,2020/4/26,3,0,0,0,0,18.18532198,531.7016908
1478,2020/4/26,5,0.034638367,0.267831152,1.743695776,3.670938475,20.66439175,600.1157407
1479,2020/4/26,7,0.384501399,0.396364126,35.43203098,74.59374943,23.70957655,510.339372
1480,2020/4/26,9,0.804173205,0.266465682,105.7849046,222.7050623,26.38207776,338.6932367
1481,2020/4/26,11,1.133875431,0.429726497,238.3271197,501.7413046,30.11508136,323.4733796
1482,2020/4/26,13,1.095274685,0.841822054,222.1214965,467.6242032,30.44498369,332.2089372
1483,2020/4/26,15,0.736463543,0.912973274,92.95524432,195.6952512,27.32410993,335.5104167
1484,2020/4/26,17,0.314165339,0.835854434,34.74642119,73.15036041,25.42076519,353.6280193
1485,2020/4/26,19,0.003364876,0.340123775,1.377275,2.899526316,22.92423506,403.6956522
1486,2020/4/26,21,0,0,0,0,20.92538434,408.0810185
1487,2020/4/26,23,0,0,0,0,19.47319841,410.5869565
1488,2020/4/27,1,0,0,0,0,18.76580399,426.6782407
1489,2020/4/27,3,0,0,0,0,18.83857291,461.2318841
1490,2020/4/27,5,0.036462232,0.405020178,1.014316475,2.135403106,20.63800996,534.7910628
1491,2020/4/27,7,0.388090388,0.449932216,40.97337601,86.25973897,23.56004331,460.5578704
1492,2020/4/27,9,0.808097086,0.237923228,133.826554,281.7401137,27.61894739,316.281401
1493,2020/4/27,11,1.139105886,0.160156134,272.359588,573.3886064,30.40088825,314.9363426
1494,2020/4/27,13,1.099590621,0.132946109,200.1916647,421.4561362,30.96479389,314.1618357
1495,2020/4/27,15,0.739182219,0.146404732,214.3612583,451.2868595,31.10250987,309.8877315
1496,2020/4/27,17,0.316647078,0.274350196,75.38036967,158.6955151,27.6774508,318.1195652
1497,2020/4/27,19,0.00454993,2.46E-08,4.086633515,8.603438978,22.74399847,381.0338164
1498,2020/4/27,21,0,0,0,0,19.66774537,429.0543981
1499,2020/4/27,23,0,0,0,0,17.69917874,449.7971014
1500,2020/4/28,1,0,0,0,0,17.30231356,478.7741546
1501,2020/4/28,3,0,0,0,0,18.27079619,538.3136574
1502,2020/4/28,5,0.038256409,0.236353012,1.500881874,3.159751314,20.54748663,604.8586957
1503,2020/4/28,7,0.391605022,0.486424117,41.75277391,87.90057665,23.85108364,497.2835648
1504,2020/4/28,9,0.811934519,0.180177955,144.6331502,304.4908426,28.37350521,311.571256
1505,2020/4/28,11,1.144254556,0.269558038,278.8418399,587.0354524,30.71304794,313.9479167
1506,2020/4/28,13,1.10384688,0.179867045,212.5227477,447.416311,31.0240649,315.218599
1507,2020/4/28,15,0.741869789,0.134649699,222.9085628,469.2811849,30.74723465,316.4768519
1508,2020/4/28,17,0.319114823,0.296299245,75.85737845,159.6997441,27.15439529,322.7741546
1509,2020/4/28,19,0.005741369,1.45E-08,4.320577637,9.09595292,21.70635986,379.8321256
1510,2020/4/28,21,0,0,0,0,18.21011221,420.8877315
1511,2020/4/28,23,0,0,0,0,17.62628146,495.326087
1512,2020/4/29,1,0,0,0,0,17.35934058,505.3164251
1513,2020/4/29,3,0,0,0,0,18.23985136,562.2222222
1514,2020/4/29,5,0.040019777,0.273307352,1.35309064,2.848611874,20.72613919,627.5519324
1515,2020/4/29,7,0.395044297,0.343647405,43.64335084,91.88073861,23.92516831,508.2164352
1516,2020/4/29,9,0.815684437,0.183026184,142.0620014,299.0778977,27.9586219,330.8345411
1517,2020/4/29,11,1.149319679,0.155922679,276.4166471,581.9297833,29.67744516,332.5393519
1518,2020/4/29,13,1.108042883,0.170363332,185.3224138,390.15245,29.78355964,333.205314
1519,2020/4/29,15,0.74452623,0.244390782,213.3038715,449.0607822,30.24306638,330.5590278
1520,2020/4/29,17,0.32156811,0.432702096,73.62870434,155.0077986,27.55640567,340.9480676
1521,2020/4/29,19,0.006938721,0.03603093,4.135156424,8.705592471,22.91958933,391.3773148
1522,2020/4/29,21,0,0,0,0,19.21987668,417.9480676
1523,2020/4/29,23,0,0,0,0,17.79721917,449.4154589
1524,2020/4/30,1,0,0,0,0,17.38264327,513.2581019
1525,2020/4/30,3,0,0,0,0,18.29484706,583.7862319
1526,2020/4/30,5,0.041751303,0.306058081,1.2766875,2.687763158,20.58503738,644.0277778
1527,2020/4/30,7,0.398407253,0.367701525,46.10231759,97.05751072,23.61259521,505.8368056
1528,2020/4/30,9,0.819345835,0.213395431,144.8009518,304.8441091,28.16454473,339.1871981
1529,2020/4/30,11,1.154299526,0.182449303,274.3091336,577.4929128,30.51431522,344.9849537
1530,2020/4/30,13,1.112178097,0.180218855,185.8498969,391.2629409,30.1769316,354.3381643
1531,2020/4/30,15,0.747151538,0.2112045,217.6969922,458.3094572,30.24742148,346.6449275
1532,2020/4/30,17,0.324006482,0.390141922,76.08005536,160.1685376,27.85027366,356.5902778
1533,2020/4/30,19,0.008141248,0.092947396,4.090022565,8.61057382,23.7649343,384.2874396
1534,2020/4/30,21,0,0,0,0,20.43156697,406.3101852
1535,2020/4/30,23,0,0,0,0,18.79429424,414.6111111
1536,2020/5/1,1,0,0,0,0,17.93900458,427.7789855
1537,2020/5/1,3,0,0,0,0,18.45811611,474.8159722
1538,2020/5/1,5,0.04345002,0.384512776,2.147436594,4.520919146,20.19679405,549.7415459
1539,2020/5/1,7,0.401692952,0.616830136,48.83685724,102.8144363,23.85683181,439.4782609
1540,2020/5/1,9,0.822917744,0.374920708,144.3176291,303.8265875,28.41038166,338.2824074
1541,2020/5/1,11,1.159192389,0.205876054,223.492579,470.5106926,29.88525489,351.4408213
1542,2020/5/1,13,1.116252056,0.539709553,182.3290292,383.8505877,30.34767625,349.0810185
1543,2020/5/1,15,0.749745764,0.39415457,219.1236451,461.3129371,30.72622782,346.8007246
1544,2020/5/1,17,0.326429521,0.443715706,76.2946217,160.6202562,28.3732273,356.287037
1545,2020/5/1,19,0.009348059,0.152101944,4.046506914,8.518961925,24.21133869,388.0169082
1546,2020/5/1,21,0,0,0,0,20.81462995,417.8912037
1547,2020/5/1,23,0,0,0,0,19.06571512,436.6884058
1548,2020/5/2,1,0,0,0,0,18.1876819,464.1643519
1549,2020/5/2,3,0,0,0,0,18.72745248,489.0362319
1550,2020/5/2,5,0.045115007,0.327803638,2.031149819,4.276104882,20.29717048,557.3405797
1551,2020/5/2,7,0.404900453,0.427414202,47.68657074,100.3927805,23.88770523,452.9074074
1552,2020/5/2,9,0.826399213,0.26554857,145.7805554,306.9064325,28.56521014,352.9166667
1553,2020/5/2,11,1.163996579,0.209612246,282.4944928,594.7252479,31.25146203,359.1449275
1554,2020/5/2,13,1.120264388,0.206913264,198.3505856,417.5801803,31.22117321,355.2881944
1555,2020/5/2,15,0.752309044,0.405776847,208.9953511,439.9902128,31.16599131,349.3007246
1556,2020/5/2,17,0.328836887,0.484889207,71.17108868,149.8338709,29.56353291,359.9070048
1557,2020/5/2,19,0.010558192,0.279137865,4.566510108,9.613705491,25.73392781,391.181713
1558,2020/5/2,21,0,0,0,0,22.70123464,454.0857488
1559,2020/5/2,23,0,0,0,0,20.75915268,476.5231481
1560,2020/5/3,1,0,0,0,0,19.78739044,425.7149758
1561,2020/5/3,3,0,0,0,0,19.98615408,427.3405797
1562,2020/5/3,5,0.046745371,0.235350663,1.328378299,2.796585892,21.43127522,425.9155093
1563,2020/5/3,7,0.408028785,0.451062503,28.94222466,60.93099928,23.26463709,392.6666667
1564,2020/5/3,9,0.829789278,0.389131365,81.87334132,172.3649291,25.06597377,357.8310185
1565,2020/5/3,11,1.168710424,0.803151387,118.1457938,248.727987,26.31592487,346.468599
1566,2020/5/3,13,1.12421485,0.771179338,151.6245733,319.209628,27.81646148,332.2028986
1567,2020/5/3,15,0.754841641,0.914619315,72.59161304,152.8244485,25.32175461,351.9016204
1568,2020/5/3,17,0.331228353,0.923792163,31.68171706,66.6983517,23.22161656,364.8043478
1569,2020/5/3,19,0.01177069,0.430093845,2.252346846,4.741782834,21.61848134,374.4606481
1570,2020/5/3,21,0,0,0,0,21.05032975,380.9939614
1571,2020/5/3,23,0,0,0,0,20.76455334,390.4502315
1572,2020/5/4,1,0,0,0,0,20.25706132,384.1932367
1573,2020/5/4,3,0,0,0,0,20.11679002,425.1376812
1574,2020/5/4,5,0.048340229,0.492050167,0.359142988,0.756090501,20.76144444,507.7106481
1575,2020/5/4,7,0.411076927,0.907161713,14.66937175,30.88288789,22.19745909,538.4311594
1576,2020/5/4,9,0.833086952,0.724544433,60.32982481,127.0101575,24.7551663,371.6782407
1577,2020/5/4,11,1.173332261,0.740873073,103.2472065,217.3625399,26.4493909,327.3128019
1578,2020/5/4,13,1.128103355,0.643654805,167.9705965,353.6223085,28.49723229,321.5217391
1579,2020/5/4,15,0.757343966,0.63682665,164.5065576,346.329595,29.6632288,322.619213
1580,2020/5/4,17,0.333603832,0.34513183,82.42848461,173.5336518,27.45031007,350.0797101
1581,2020/5/4,19,0.012984637,0.149928852,4.062080035,8.551747442,23.68833378,383.4513889
1582,2020/5/4,21,0,0,0,0,22.41294739,417.910628
1583,2020/5/4,23,0,0,0,0,22.16002964,379.3756039
1584,2020/5/5,1,0,0,0,0,21.59899856,379.8310185
1585,2020/5/5,3,0,0,0,0,21.38349095,380.9758454
1586,2020/5/5,5,0.049898708,0.394695798,3.046873467,6.414470456,21.38919243,397.1655093
1587,2020/5/5,7,0.414043815,0.407766266,48.65329411,102.4279876,24.09604221,352.576087
1588,2020/5/5,9,0.836291228,0.217233299,145.526277,306.3711095,29.149638,322.7705314
1589,2020/5/5,11,1.177860456,0.208363557,258.2979535,543.7851652,30.71823355,324.0798611
1590,2020/5/5,13,1.13192997,0.177769933,186.0544298,391.6935365,30.86580181,320.8961353
1591,2020/5/5,15,0.759816577,0.280258754,213.0172998,448.4574733,30.95521358,317.8743961
1592,2020/5/5,17,0.335963361,0.583852877,84.03132765,176.9080582,27.52038731,338.1493056
1593,2020/5/5,19,0.014199186,0.301707119,4.566246377,9.613150267,23.94539071,366.7995169
1594,2020/5/5,21,0,0,0,0,21.19668124,380.3067633
1595,2020/5/5,23,0,0,0,0,19.76975711,404.0416667
1596,2020/5/6,1,0,0,0,0,18.87945129,415.468599
1597,2020/5/6,3,0,0,0,0,19.4476692,417.9780093
1598,2020/5/6,5,0.051419959,0.480428868,0.202184239,0.42565103,20.87444203,452.2850242
1599,2020/5/6,7,0.41692838,0.989677078,7.138912432,15.02928933,22.45536217,511.3738426
1600,2020/5/6,9,0.839401121,0.975912841,22.28905865,46.92433401,23.68204613,449.3647343
1601,2020/5/6,11,1.182293416,0.98607445,30.0142422,63.18787832,24.53844807,368.4589372
1602,2020/5/6,13,1.135694886,0.987048212,36.47562816,76.79079613,25.05802752,381.4722222
1603,2020/5/6,15,0.762260117,0.995737116,20.25195308,42.63569069,24.40972108,378.2657005
1604,2020/5/6,17,0.338307051,0.966102403,12.50424855,26.32473379,22.78955339,376.6702899
1605,2020/5/6,19,0.015413541,0.415673783,0.255659896,0.53823136,20.26865205,383.1226852
1606,2020/5/6,21,0,0,0,0,19.09416705,388.0567633
1607,2020/5/6,23,0,0,0,0,17.58422387,377.7741546
1608,2020/5/7,1,0,0,0,0,17.25575967,391.9976852
1609,2020/5/7,3,0,0,0,0,18.06452576,431.4951691
1610,2020/5/7,5,0.052903177,0.202273661,2.499224441,5.261525138,19.43808995,486.8784722
1611,2020/5/7,7,0.419729605,0.222854185,51.89308253,109.2485948,23.19669447,393.2934783
1612,2020/5/7,9,0.842415717,0.116087824,167.6050563,352.85275,28.7428441,331.6018519
1613,2020/5/7,11,1.186629608,0.09418219,217.3239145,457.5240305,30.34078987,327.0217391
1614,2020/5/7,13,1.139398351,0.087655618,196.2973224,413.2575208,30.74395964,325.8152174
1615,2020/5/7,15,0.764675234,0.125071462,170.8652889,359.7163976,30.43312891,332.5543981
1616,2020/5/7,17,0.340634995,0.276998458,96.50011892,203.1581451,27.89179024,361.0591787
1617,2020/5/7,19,0.016626931,0.295738831,5.325306339,11.21117124,22.47044775,376.1038647
1618,2020/5/7,21,0,0,0,0,18.9896992,384.6979167
1619,2020/5/7,23,0,0,0,0,17.69669197,436.6147343
1620,2020/5/8,1,0,0,0,0,17.39012607,506.2862319
1621,2020/5/8,3,0,0,0,0,18.34306747,575.6875
1622,2020/5/8,5,0.05434763,0.317792185,2.557492945,5.384195673,20.41185425,640.5422705
1623,2020/5/8,7,0.422446585,0.58771216,45.47472037,95.73625341,23.39233538,475.2488426
1624,2020/5/8,9,0.845334232,0.351480196,113.5650381,239.0842907,25.82348438,355.3357488
1625,2020/5/8,11,1.190867574,0.626506975,266.0946124,560.1991839,29.82080344,348.2379227
1626,2020/5/8,13,1.143040596,0.485373182,233.4462737,491.4658393,29.73082617,347.2708333
1627,2020/5/8,15,0.767062495,0.30482913,154.9222124,326.152026,27.96494432,357.5024155
1628,2020/5/8,17,0.342947189,0.387768582,58.42461592,122.9991914,25.87567615,361.4212963
1629,2020/5/8,19,0.017838578,0.271047035,2.705676661,5.696161391,22.42947803,384.2294686
1630,2020/5/8,21,0,0,0,0,19.99976888,391.192029
1631,2020/5/8,23,0,0,0,0,18.57590595,449.8958333
1632,2020/5/9,1,0,0,0,0,17.81072654,471.7016908
1633,2020/5/9,3,0,0,0,0,18.29918955,536.205314
1634,2020/5/9,5,0.055752665,0.460916733,1.874546692,3.946414088,20.06322947,611.8472222
1635,2020/5/9,7,0.425078558,0.889161427,31.96633495,67.29754727,23.04532342,504.3864734
1636,2020/5/9,9,0.848156036,0.95759595,57.45532498,120.9585789,24.35323108,361.568287
1637,2020/5/9,11,1.195005927,0.939621094,159.3137607,335.3973909,26.94035467,348.9818841
1638,2020/5/9,13,1.146621788,0.94473655,105.9229122,222.9956047,26.57255537,352.087963
1639,2020/5/9,15,0.769422336,0.969557321,47.61461883,100.2413028,23.7561572,366.9275362
1640,2020/5/9,17,0.345243489,0.973609975,25.34991896,53.36825044,22.54299682,368.0193237
1641,2020/5/9,19,0.019047676,0.48756303,0.630520278,1.327411111,21.11179444,392.7719907
1642,2020/5/9,21,0,0,0,0,20.39818451,406.2983092
1643,2020/5/9,23,0,0,0,0,20.02144599,409.9398148
1644,2020/5/10,1,0,0,0,0,19.89758009,417.8635266
1645,2020/5/10,3,0,0,0,0,19.85153828,414.9456019
1646,2020/5/10,5,0.057117714,0.493925966,0.347402536,0.73137376,20.80938429,470.7572464
1647,2020/5/10,7,0.4276249,0.968909594,5.080758978,10.69633469,22.02899928,457.0495169
1648,2020/5/10,9,0.850880648,0.948018875,39.54166985,83.24562074,23.89309405,394.1226852
1649,2020/5/10,11,1.199043337,0.977154153,60.08905743,126.5032788,25.28178335,365.5664251
1650,2020/5/10,13,1.150142007,0.990380911,45.39556025,95.56960053,24.99990666,366.8993056
1651,2020/5/10,15,0.771755055,0.988433349,44.49145357,93.66621805,25.23954011,362.1666667
1652,2020/5/10,17,0.347523604,0.982083737,31.18127151,65.64478212,24.84595862,367.7898551
1653,2020/5/10,19,0.020253393,0.488660391,0.985373013,2.074469501,23.00303704,400.3043981
1654,2020/5/10,21,0,0,0,0,22.58291152,456.6908213
1655,2020/5/10,23,0,0,0,0,22.06336684,434.3055556
1656,2020/5/11,1,0,0,0,0,21.52588762,395.7004831
1657,2020/5/11,3,0,0,0,0,20.7499672,379.4214976
1658,2020/5/11,5,0.058442268,0.257079307,2.031846007,4.277570541,21.0561674,399.9201389
1659,2020/5/11,7,0.4300851,0.232272623,61.12097954,128.6757464,24.15538978,350.9613527
1660,2020/5/11,9,0.853507712,0.097418343,140.5281386,295.8487128,28.13468457,330.9975845
1661,2020/5/11,11,1.202978523,0.11713943,225.623691,474.9972442,31.55769187,334.5300926
1662,2020/5/11,13,1.15360126,0.109670755,192.5194849,405.3041787,32.02131401,332.0072464
1663,2020/5/11,15,0.774060835,0.149824024,194.6137254,409.7131061,32.22808193,334.755787
1664,2020/5/11,17,0.349787133,0.259871463,102.8611227,216.5497319,29.78854293,345.0519324
1665,2020/5/11,19,0.021454882,0.212320642,6.382939111,13.43776655,24.80832713,370.2391304
1666,2020/5/11,21,0,0,0,0,21.21555336,388.5833333
1667,2020/5/11,23,0,0,0,0,19.48270761,402.634058
1668,2020/5/12,1,0,0,0,0,18.23699754,427.4154589
1669,2020/5/12,3,0,0,0,0,18.5548242,475.2106481
1670,2020/5/12,5,0.059725871,0.251325582,2.697397162,5.678730867,20.15207933,545.3309179
1671,2020/5/12,7,0.432458731,0.276189769,50.97744408,107.3209349,24.55891776,432.3888889
1672,2020/5/12,9,0.856036965,0.38038993,154.246684,324.7298611,29.65859376,335.6751208
1673,2020/5/12,11,1.206810239,0.417362558,225.2446866,474.1993403,30.3123239,343.9142512
1674,2020/5/12,13,1.156999511,0.372467893,225.4375373,474.6053416,30.9124748,340.6979167
1675,2020/5/12,15,0.776339784,0.497167634,140.9694751,296.7778424,30.98452517,353.8961353
1676,2020/5/12,17,0.352033594,0.613658262,61.10361663,128.6391929,28.10905767,356.4861111
1677,2020/5/12,19,0.022651292,0.160544936,10.77328508,22.68060016,25.20245709,373.9227053
1678,2020/5/12,21,0,0,0,0,22.85334816,375.09375
1679,2020/5/12,23,0,0,0,0,20.95263838,397.3925121
1680,2020/5/13,1,0,0,0,0,19.18881426,423.8925121
1681,2020/5/13,3,0,0,0,0,18.84395334,466.3935185
1682,2020/5/13,5,0.060968106,0.371718846,3.372765036,7.100557971,20.49621358,533.3743961
1683,2020/5/13,7,0.434745431,0.475770385,55.50613835,116.8550281,24.16123355,378.75
1684,2020/5/13,9,0.858468231,0.357579262,176.543977,371.6715306,29.96074352,333.0471014
1685,2020/5/13,11,1.210537283,0.338436505,190.3288379,400.6922903,30.17402473,335.8200483
1686,2020/5/13,13,1.160336692,0.228118704,202.1264259,425.5293177,30.4395052,328.181713
1687,2020/5/13,15,0.778591953,0.151109577,189.6900643,399.3475038,30.32059465,327.6751208
1688,2020/5/13,17,0.354262449,0.260989679,103.9756474,218.8960997,27.91316153,348.6643519
1689,2020/5/13,19,0.023841783,0.182534711,6.128623309,12.90236486,23.10150871,375.3188406
1690,2020/5/13,21,0,0,0,0,19.37635238,382.4975845
1691,2020/5/13,23,0,0,0,0,17.96583707,415.0509259
1692,2020/5/14,1,0,0,0,0,17.32896312,442.0809179
1693,2020/5/14,3,0,0,0,0,17.8137463,501.8391204
1694,2020/5/14,5,0.062168591,0.239714044,2.481606884,5.224435545,19.67646154,573.4528986
1695,2020/5/14,7,0.436944902,0.257484747,52.58965687,110.7150671,23.54516768,444.9057971
1696,2020/5/14,9,0.860801415,0.155035781,166.702933,350.9535431,29.21832675,324.6631944
1697,2020/5/14,11,1.214158505,0.12301555,203.9436046,429.354957,30.90430079,325.7282609
1698,2020/5/14,13,1.16361272,0.428100788,203.4169027,428.2461109,30.17152824,326.5205314
1699,2020/5/14,15,0.780817347,0.370243386,202.9289851,427.2189159,30.97717488,325.3321759
1700,2020/5/14,17,0.356473112,0.395407299,108.9905558,229.4538017,28.84582185,344.1256039
1701,2020/5/14,19,0.02502552,0.235461368,6.288778503,13.23953369,25.1023711,381.724537
1702,2020/5/14,21,0,0,0,0,21.00911234,413.0036232
1703,2020/5/14,23,0,0,0,0,19.05203417,440.6574074
1704,2020/5/15,1,0,0,0,0,17.83896324,452.7065217
1705,2020/5/15,3,0,0,0,0,18.4275701,502.2669082
1706,2020/5/15,5,0.063326986,0.322380301,4.789727433,10.0836367,20.39123394,568.5497685
1707,2020/5/15,7,0.439056916,0.622436255,45.6244491,96.05147178,23.88798118,413.7596618
1708,2020/5/15,9,0.86303651,0.307279341,105.9837895,223.1237674,26.21467353,354.7983092
1709,2020/5/15,11,1.217672811,0.772604739,156.6761002,329.8444214,27.53345651,350.0902778
1710,2020/5/15,13,1.166827495,0.859059333,147.821673,311.2035222,27.82539548,351.0024155
1711,2020/5/15,15,0.783015924,0.945967913,54.26726149,114.2468663,24.95721985,359.6485507
1712,2020/5/15,17,0.35866495,0.949459156,17.88286701,37.64814108,23.7291487,369.9398148
1713,2020/5/15,19,0.026201679,0.492318826,4.249519726,8.946357318,22.74211236,373.7512077
1714,2020/5/15,21,0,0,0,0,21.82683226,377.1782407
1715,2020/5/15,23,0,0,0,0,21.39545576,390.6751208
1716,2020/5/16,1,0,0,0,0,21.35180257,415.9224537
1717,2020/5/16,3,0,0,0,0,21.31958833,466.4903382
1718,2020/5/16,5,0.064442987,0.491098365,0.173925544,0.366159039,20.92917544,549.2016908
